ссылаться_VERB	refer_NOUN
вредитель_NOUN	pest_NOUN
стихотворение_NOUN	poem_NOUN
алкалоид_NOUN	alkaloid_NOUN
цитадель_NOUN	citadel_NOUN
нежелание_NOUN	unwillingness_NOUN
логика_NOUN	logician_NOUN
автоматизировать_VERB	automate_VERB
микротрубочка_NOUN	microtubule_NOUN
саид_NOUN	say_VERB
осудить_VERB	convict_VERB
следовать_VERB	follow_VERB
геолог_NOUN	geologist_NOUN
неопытность_NOUN	inexperience_NOUN
адвокат_NOUN	advocate_VERB
мезорегион_NOUN	mesoregion_NOUN
лимфоцит_NOUN	lymphocyte_NOUN
керамический_ADJ	ceramic_ADJ
сапог_NOUN	boot_NOUN
огорчать_VERB	grieve_NOUN
птицетазовый_ADJ	ornithischian_ADJ
инстинктивно_ADV	instinctively_ADV
ответ_NOUN	reply_NOUN
профессионально_ADV	professionally_ADV
органический_ADJ	organic_ADJ
горечь_NOUN	bitterness_NOUN
прививка_NOUN	inoculation_NOUN
коллаж_NOUN	collage_NOUN
заповедь_VERB	commandment_NOUN
превосходство_NOUN	superiority_NOUN
косплей_NOUN	cosplay_NOUN
кассета_NOUN	tape_NOUN
диктовать_VERB	dictate_VERB
регат_NOUN	regatta_NOUN
уничтожить_VERB	exterminate_VERB
фото_NOUN	photo_NOUN
идеологически_ADV	ideologically_ADV
испанец_NOUN	spaniard_NOUN
удар_NOUN	blow_NOUN
словарь_NOUN	dictionary_NOUN
паразитизм_NOUN	parasitism_NOUN
скептик_NOUN	skeptic_ADJ
совокупный_ADJ	cumulative_ADJ
оптически_ADV	optically_ADV
земной_ADJ	terrestrial_ADJ
откровение_NOUN	revelation_NOUN
педаль_VERB	pedal_NOUN
рулевой_NOUN	helm_NOUN
руководить_VERB	guide_VERB
жестокость_NOUN	brutality_NOUN
досуг_NOUN	leisure_NOUN
спонсор_NOUN	sponsor_NOUN
чж_NOUN	ji_NOUN
моб_NOUN	mob_NOUN
специально_ADV	specially_ADV
слик_NOUN	slick_VERB
эпизодический_ADJ	episodic_ADJ
прохожий_NOUN	bystander_NOUN
сборная_NOUN	prefabricate_VERB
зверь_NOUN	beast_NOUN
поселенец_NOUN	settler_NOUN
постановка_NOUN	stage_VERB
проглотить_VERB	swallow_VERB
шкаф_NOUN	cupboard_NOUN
экипаж_NOUN	crew_NOUN
договоренность_NOUN	arrangement_NOUN
неблагоприятный_ADJ	unfavourable_ADJ
менеджер_NOUN	manager_NOUN
фас_NOUN	fa_NOUN
мумия_NOUN	mummy_NOUN
дополнительный_ADJ	additional_ADJ
повернуть_VERB	rotate_VERB
переключатель_NOUN	switch_VERB
восхождение_NOUN	ascension_NOUN
издатель_NOUN	publisher_NOUN
сай_NOUN	sy_NOUN
радоваться_VERB	rejoice_VERB
эстуария_NOUN	estuary_NOUN
чашка_NOUN	cup_NOUN
зажать_NOUN	clip_VERB
шашки_NOUN	draught_NOUN
бродяга_NOUN	vagrant_NOUN
поведенческий_ADJ	behavioral_ADJ
связать_VERB	link_VERB
час_NOUN	watch_NOUN
мерзость_NOUN	abomination_NOUN
процедурный_ADJ	procedural_ADJ
конструктивно_ADV	constructive_ADJ
антибиотик_NOUN	antibiotic_NOUN
стремление_NOUN	aspiration_NOUN
гектар_NOUN	hectare_NOUN
выглядеть_VERB	look_VERB
лагуна_NOUN	lagoon_NOUN
обвинение_NOUN	charge_NOUN
апелляция_NOUN	appeal_NOUN
фирма_NOUN	firm_NOUN
бомбардировка_NOUN	bombardment_NOUN
мнение_NOUN	opinion_NOUN
отборочный_ADJ	sectional_NOUN
сессионный_ADJ	sessional_ADJ
номинация_NOUN	nomination_NOUN
длинный_ADJ	long_ADV
имплантат_NOUN	implant_NOUN
прайм_NOUN	prime_ADJ
блюдо_ADV	meal_NOUN
чен_ADJ	chen_NOUN
злоупотребление_NOUN	abuse_VERB
нечасто_ADV	infrequently_ADV
целый_ADJ	kiss_NOUN
съедобный_ADJ	edible_ADJ
ручей_NOUN	stream_NOUN
чук_NOUN	paa_NOUN
педагогический_ADJ	pedagogical_ADJ
избрать_VERB	choose_VERB
дж_NOUN	ji_NOUN
биотоп_NOUN	biotope_NOUN
огромный_ADJ	huge_ADJ
укусить_VERB	bite_NOUN
филателие_NOUN	philately_ADV
переподготовка_NOUN	retrain_VERB
тир_NOUN	dash_NOUN
реинтеграция_NOUN	reinsertion_NOUN
национальный_ADJ	national_ADJ
складный_ADJ	fold_VERB
переполнение_NOUN	overflow_NOUN
режиссёр_NOUN	director_NOUN
ворона_NOUN	crow_NOUN
морской_ADJ	maritime_NOUN
стакан_NOUN	cup_NOUN
отвращение_NOUN	aversion_NOUN
сознаться_VERB	confess_VERB
отчаяние_NOUN	desperation_NOUN
начало_NOUN	beginning_NOUN
атом_NOUN	atom_NOUN
лично_ADV	personally_ADV
восстание_NOUN	rebellion_NOUN
алкоголизм_NOUN	alcoholism_NOUN
дать_VERB	zero_NOUN
бизань_NOUN	mizzen_NOUN
представление_NOUN	presentation_NOUN
урожай_NOUN	harvest_VERB
убежище_NOUN	sanctuary_NOUN
специалист_NOUN	professional_NOUN
поле_NOUN	field_NOUN
провести_VERB	spend_VERB
ринг_NOUN	ringside_NOUN
тетерев_NOUN	grouse_VERB
пастух_NOUN	shepherd_NOUN
секция_NOUN	section_NOUN
мультик_NOUN	cartoon_NOUN
просмотр_NOUN	browse_VERB
взрыватель_NOUN	fuze_NOUN
остаться_VERB	stay_VERB
идеальный_ADJ	ideal_ADJ
метеорит_NOUN	meteor_NOUN
синдикация_NOUN	syndication_NOUN
покрытие_NOUN	coating_NOUN
синапс_NOUN	synapse_NOUN
перечень_NOUN	list_NOUN
высоко_ADJ	higher_ADJ
обувь_NOUN	sho_NOUN
подход_NOUN	approach_VERB
мат_NOUN	mate_VERB
ручей_NOUN	creek_VERB
разговор_NOUN	conversation_NOUN
рейнджер_NOUN	ranger_NOUN
яичка_NOUN	testicle_NOUN
родство_NOUN	kinship_NOUN
незначительный_ADJ	negligible_ADJ
монтаж_NOUN	edit_VERB
удивительно_ADJ	amaze_VERB
мамочка_NOUN	mama_NOUN
сложно_ADJ	hard_ADJ
неожиданно_ADV	unexpectedly_ADV
вейл_NOUN	vale_NOUN
янычар_NOUN	janissary_NOUN
подкаст_NOUN	podcast_VERB
биохимик_NOUN	biochemist_NOUN
потенция_NOUN	potency_NOUN
автор_NOUN	author_NOUN
разрешить_VERB	permission_NOUN
наночастица_NOUN	nanoparticle_NOUN
туника_NOUN	tunic_ADJ
крахмал_NOUN	starch_VERB
футболист_NOUN	footballer_NOUN
родные_NOUN	family_NOUN
материал_NOUN	content_NOUN
математика_NOUN	mathematician_NOUN
гроб_NOUN	casket_NOUN
небо_NOUN	sky_NOUN
пилотировать_VERB	man_VERB
багаж_NOUN	luggage_NOUN
отражатель_NOUN	reflector_NOUN
эм_NOUN	aim_NOUN
толчок_NOUN	push_NOUN
пойти_VERB	go_VERB
упразднение_NOUN	abolition_NOUN
верить_VERB	assure_VERB
нарушить_VERB	disrupt_VERB
лопата_NOUN	shovel_NOUN
полимеризация_NOUN	polymerization_NOUN
крейсер_NOUN	cruiser_NOUN
песня_NOUN	song_NOUN
льгота_NOUN	perk_NOUN
коридор_NOUN	hallway_NOUN
расход_NOUN	expenditure_NOUN
актер_NOUN	actor_NOUN
системный_ADJ	systemic_ADJ
ведущий_ADJ	lead_VERB
пост_NOUN	post_NOUN
пара_NOUN	couple_NOUN
мэй_NOUN	mei_NOUN
домохозяйка_NOUN	housewife_NOUN
религия_NOUN	religion_NOUN
скептицизм_NOUN	skepticism_NOUN
заяц_NOUN	hare_NOUN
правильность_NOUN	correctness_NOUN
сдвиг_NOUN	shift_NOUN
одержимость_NOUN	obsession_NOUN
уловка_NOUN	trick_VERB
распорядок_NOUN	routine_NOUN
лауреат_NOUN	laureate_VERB
ополченец_NOUN	militia_NOUN
стабильно_ADV	stable_ADJ
неприятный_ADJ	disagreeable_ADJ
возрождение_NOUN	renaissance_NOUN
подошва_NOUN	sole_NOUN
булавка_NOUN	pin_NOUN
минус_NOUN	con_NOUN
инаугурация_NOUN	inauguration_NOUN
мимикрия_NOUN	mimicry_NOUN
укомплектовать_VERB	staff_VERB
вопрос_NOUN	question_NOUN
композиционно_ADV	compositionally_ADV
бесконечность_NOUN	infinity_NOUN
доза_NOUN	dose_NOUN
удовлетворительно_ADV	satisfactory_ADJ
инъекция_NOUN	injection_NOUN
соревнование_NOUN	competition_NOUN
уволить_VERB	fir_VERB
составитель_NOUN	drafter_NOUN
воробей_NOUN	sparrow_NOUN
равноправие_NOUN	equity_NOUN
село_NOUN	village_NOUN
нелогично_ADV	illogical_ADJ
праведник_NOUN	righteous_ADJ
характеристика_NOUN	characteristic_ADJ
переливание_NOUN	transfusion_NOUN
снятие_NOUN	lift_VERB
прерывание_NOUN	interrupt_VERB
высадка_NOUN	disembarkation_NOUN
знать_NOUN	noble_NOUN
начинаться_VERB	begin_VERB
увеличить_VERB	enlarge_VERB
женский_ADJ	female_ADJ
сто_NOUN	stow_VERB
мирить_VERB	tolerate_VERB
боксер_NOUN	boxer_NOUN
служащий_NOUN	employee_NOUN
зло_NOUN	piss_VERB
публикация_NOUN	post_VERB
ксенофобия_NOUN	xenophobic_ADJ
контрапункт_NOUN	counterpoint_NOUN
перегруппировка_NOUN	regroup_VERB
сосуд_NOUN	vessel_NOUN
доктрина_NOUN	doctrine_NOUN
сначала_ADV	first_ADJ
наркоман_NOUN	addict_NOUN
окружить_VERB	surround_VERB
колонист_NOUN	colonist_NOUN
легализация_NOUN	regularization_NOUN
оплата_NOUN	pay_VERB
золотой_ADJ	gold_NOUN
жирный_ADJ	greasy_ADJ
флейт_NOUN	flute_VERB
нищета_NOUN	poverty_NOUN
пациентка_NOUN	patient_NOUN
замедление_NOUN	deceleration_NOUN
дельфинарий_NOUN	dolphinarium_NOUN
компиляция_NOUN	compilation_NOUN
боец_NOUN	combatant_NOUN
псалм_NOUN	psalm_NOUN
нравиться_VERB	like_VERB
беда_NOUN	trouble_NOUN
земляк_NOUN	countryman_NOUN
бас_NOUN	bass_NOUN
подмаренник_NOUN	galium_NOUN
посредник_NOUN	facilitator_NOUN
экономия_NOUN	saving_NOUN
неудобный_ADJ	uncomfortable_ADJ
лекарство_NOUN	cure_NOUN
пудель_NOUN	poodle_NOUN
помогать_VERB	aid_VERB
вставка_NOUN	insert_NOUN
догматик_NOUN	dogmatic_NOUN
стук_NOUN	knock_VERB
конденсатор_NOUN	capacitor_NOUN
щелчок_NOUN	click_VERB
истощение_NOUN	exhaustion_NOUN
смертный_NOUN	mortal_NOUN
осока_NOUN	carex_NOUN
трибуна_NOUN	rostrum_NOUN
геометрия_NOUN	geometry_NOUN
санитар_NOUN	corpsman_NOUN
разрешить_VERB	permit_VERB
жир_NOUN	grease_VERB
монголия_NOUN	mongolian_NOUN
яхта_NOUN	yacht_NOUN
шкаф_NOUN	closet_VERB
падение_NOUN	fall_VERB
заканчивать_VERB	finish_NOUN
эволюция_NOUN	evolution_NOUN
истина_NOUN	truth_NOUN
благодарить_VERB	thank_VERB
цепляться_VERB	cling_NOUN
эксплуатация_NOUN	exploitation_NOUN
нуль_NOUN	scratch_VERB
уверенность_NOUN	certainty_NOUN
именительный_ADJ	nominative_ADJ
искусно_ADV	artfully_ADV
повреждение_NOUN	damage_NOUN
лак_NOUN	varnish_NOUN
красочный_ADJ	colourful_ADJ
вертикально_ADV	vertically_ADV
калибр_NOUN	caliber_NOUN
тележка_NOUN	trolley_NOUN
равноправие_NOUN	equality_NOUN
такси_NOUN	taxi_NOUN
технический_ADJ	technical_ADJ
горизонталь_NOUN	horizontal_ADJ
выстрел_NOUN	shot_NOUN
посторонний_ADJ	outsider_NOUN
охлаждение_NOUN	refrigeration_NOUN
дипломат_NOUN	diplomat_NOUN
ученик_NOUN	pupil_NOUN
бампер_NOUN	bumper_NOUN
поход_NOUN	hike_NOUN
поклоняться_VERB	worship_NOUN
ощутимый_ADJ	tangible_ADJ
блок_NOUN	block_NOUN
отклонение_NOUN	variance_NOUN
восстанавливаться_VERB	recover_VERB
удар_NOUN	punch_NOUN
пик_NOUN	peek_VERB
ноготь_NOUN	fingernail_NOUN
ребенок_NOUN	kid_NOUN
возмутить_VERB	outrage_VERB
люстра_NOUN	chandelier_NOUN
притча_NOUN	parable_ADJ
созерцание_NOUN	contemplation_NOUN
многожёнство_NOUN	polygyny_NOUN
мангр_NOUN	mangrove_NOUN
постоянно_ADV	continuously_ADV
геометрический_ADJ	geometric_ADJ
дополнительно_ADV	additional_ADJ
бич_NOUN	beach_VERB
распятие_NOUN	crucifixion_NOUN
свободный_ADJ	freer_ADJ
бдительность_NOUN	vigilance_NOUN
законный_ADJ	lawful_ADJ
феодализм_NOUN	feudalism_NOUN
принуждение_NOUN	compulsion_NOUN
демонстрация_NOUN	demonstrate_VERB
условно_ADV	conditionally_ADV
местонахождение_NOUN	location_NOUN
обильный_ADJ	copious_ADJ
лодж_NOUN	lodge_NOUN
счет_NOUN	account_NOUN
лечебный_ADJ	curative_ADJ
заключенный_NOUN	inmate_NOUN
участник_NOUN	participant_NOUN
шествие_NOUN	procession_NOUN
оплодотворение_NOUN	fertilization_NOUN
провозгласить_VERB	proclaim_VERB
кварка_NOUN	quark_NOUN
патриотизм_NOUN	patriotism_NOUN
расширить_VERB	broaden_VERB
распродажа_NOUN	sale_NOUN
профессия_NOUN	profession_NOUN
уменьшить_VERB	decrease_VERB
положение_NOUN	situation_NOUN
детектор_NOUN	detector_NOUN
годовщина_NOUN	anniversary_NOUN
набросок_NOUN	sketch_VERB
геополитический_ADJ	geopolitical_ADJ
скотч_NOUN	scotch_VERB
мисс_NOUN	miss_NOUN
подстрекательство_NOUN	instigation_NOUN
мс_NOUN	msm_NOUN
ненужный_ADJ	unnecessary_ADJ
рюкзак_NOUN	backpack_VERB
возбудимость_NOUN	excitability_NOUN
сливки_NOUN	cream_NOUN
астронавт_NOUN	astronaut_NOUN
опция_NOUN	option_NOUN
подлинность_NOUN	authenticity_NOUN
бегство_NOUN	flee_VERB
гавань_NOUN	harbour_NOUN
маршал_NOUN	marshal_NOUN
ледяной_ADJ	icy_NOUN
конвергенция_NOUN	convergence_NOUN
ревизионизм_NOUN	revisionism_NOUN
недовольный_ADJ	disgruntle_VERB
фонология_NOUN	phonology_NOUN
сокрытие_NOUN	concealment_NOUN
изумительно_ADV	amaze_VERB
специальный_ADJ	special_ADJ
муфта_NOUN	coupling_NOUN
каталог_NOUN	catalogue_NOUN
целостный_ADJ	holistic_ADJ
копирование_NOUN	copy_VERB
принудительный_ADJ	enforce_VERB
имя_NOUN	name_NOUN
снег_NOUN	snow_VERB
тонко_ADV	finely_ADV
иудей_NOUN	jew_NOUN
неверный_ADJ	unfaithful_ADJ
выявление_NOUN	identify_VERB
риск_NOUN	risk_NOUN
каскадёр_NOUN	stuntman_NOUN
неверно_ADJ	wrong_ADJ
плащ_NOUN	cloak_NOUN
пиастр_NOUN	piastre_NOUN
справочник_NOUN	handbook_NOUN
начинать_VERB	start_NOUN
конструкция_NOUN	design_NOUN
директива_NOUN	directive_NOUN
суслик_NOUN	gopher_NOUN
бит_NOUN	bat_NOUN
формулирование_NOUN	formulation_NOUN
граната_NOUN	grenade_NOUN
обстрел_NOUN	shell_VERB
гражданский_ADJ	civic_ADJ
возникновение_NOUN	emergence_NOUN
кровоизлияние_NOUN	haemorrhage_NOUN
малыш_NOUN	baby_NOUN
причудливый_ADJ	quaint_ADJ
молоток_NOUN	gavel_NOUN
приготовление_NOUN	preparation_NOUN
стон_NOUN	moan_VERB
генотип_NOUN	genotype_NOUN
балкон_NOUN	balcony_NOUN
раненый_NOUN	wound_VERB
килотонна_NOUN	kiloton_NOUN
ввести_VERB	impose_VERB
зонтик_NOUN	umbrella_NOUN
тропарь_NOUN	troparion_NOUN
щека_NOUN	cheek_NOUN
капрал_NOUN	corporal_ADJ
оптимально_ADV	optimal_ADJ
нация_NOUN	nation_NOUN
сельдь_NOUN	herr_VERB
космогония_NOUN	cosmogony_NOUN
тролли_NOUN	troll_NOUN
триасовый_ADJ	triassic_ADJ
шаман_NOUN	shaman_NOUN
активизировать_VERB	activate_VERB
выпуклость_NOUN	bulge_NOUN
заголовок_NOUN	header_NOUN
обеспечивать_VERB	provide_VERB
нотариально_ADV	notarize_VERB
высоко_ADV	high_ADV
разрушить_VERB	wreck_VERB
умышленно_ADV	intentionally_ADV
неугодный_ADJ	undesirable_NOUN
остров_NOUN	island_NOUN
стабилизатор_NOUN	stabilizer_NOUN
бассейн_NOUN	basin_NOUN
радиально_ADV	radially_ADV
вода_NOUN	water_NOUN
просторечие_NOUN	colloquialism_NOUN
вулканизм_NOUN	volcanism_NOUN
развиваться_VERB	evolve_VERB
файл_NOUN	file_NOUN
одинаковый_ADJ	identical_ADJ
вакцинация_NOUN	inoculation_NOUN
ученик_NOUN	disciple_NOUN
хореография_NOUN	choreography_NOUN
оживление_NOUN	revitalization_NOUN
принудить_VERB	coerce_VERB
вызвать_VERB	summon_VERB
джихад_NOUN	jihadi_NOUN
краткость_NOUN	brevity_NOUN
успешный_VERB	successful_ADJ
столкнуться_VERB	collide_VERB
адмирал_NOUN	admiral_ADJ
